Остатки по КТ по размерам;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Артикул продавца;Название;Артикул WB;Предмет;Бренд;Размер;Регион;Склад;Доступность;Заказали, шт;Заказали на сумму, ₽;Выкупили, шт;Выкупили на сумму, ₽;Процент выкупа;Заказы в среднем за февраль, шт;Заказы в среднем за март, шт;Общее среднее кол-во заказов, шт;Остатки на текущий день, шт;Стоимость остатков на текущий день, ₽;Остатки впервые зафиксированы на складе WB;Оборачиваемость текущих остатков;Оборачиваемость средних остатков;В пути к покупателю, шт;В пути от покупателя, шт;Текущая цена с учетом скидок, ₽;Время отсутствия товара на складе;Упущенные заказы, шт;Сумма упущенных заказов, ₽;Упущенные выкупы, шт;Сумма упущенных выкупов, ₽
6-833-4-Чуни-Женские-Шампань;Тапочки домашние закрытые чуни;155314317;Тапочки;МЕХ ОРЕТЕКС;38-39;Центральный;Ярославль Громова СЦ  WB;Дефицит;0;0;0;0;0;0;0;0;0;0;> 180 дней назад;0ч;0ч;1;0;885;Отсутствовал весь период;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
6-833-4-Чуни-Женские-Шампань;Тапочки домашние закрытые чуни;155314317;Тапочки;МЕХ ОРЕТЕКС;42-43;Центральный;Владимир WB;Дефицит;28;22647;23;18126;82;1,44;0,18;0,76;63;58716;> 180 дней назад;74д 16ч;65д 23ч;0;0;885;1д 18ч;2.28;2022.38;1.51;1333.91
6-833-4-Чуни-Женские-Шампань;Тапочки домашние закрытые чуни;155314317;Тапочки;МЕХ ОРЕТЕКС;42-43;Уральский;Екатеринбург - Перспективная 14;Дефицит;11;10206;3;2843;38;0,28;0,55;0,42;22;19479;> 180 дней назад;115д 4ч;170д 6ч;1;0;885;7д 10ч;2.28;2022.38;1.51;1333.91
6-833-4-Чуни-Женские-Шампань;Тапочки домашние закрытые чуни;155314317;Тапочки;МЕХ ОРЕТЕКС;42-43;Приволжский;Казань;Дефицит;3;2796;1;932;50;0,06;0,18;0,12;0;0;> 180 дней назад;0ч;21д 20ч;0;0;885;16д 18ч;2.28;2022.38;1.51;1333.91
6-833-4-Чуни-Женские-Шампань;Тапочки домашние закрытые чуни;155314317;Тапочки;МЕХ ОРЕТЕКС;42-43;Центральный;Коледино;Дефицит;3;2610;2;1631;67;0,17;0;0,08;0;0;> 180 дней назад;0ч;3д 5ч;0;0;885;26д 15ч;2.28;2022.38;1.51;1333.91
6-833-4-Чуни-Женские-Шампань;Тапочки домашние закрытые чуни;155314317;Тапочки;МЕХ ОРЕТЕКС;42-43;Казахстан;Астана Карагандинское шоссе;Дефицит;2;1771;0;0;0;0;0,18;0,1;0;0;> 180 дней назад;0ч;>999д;1;0;885;26д 22ч;2.28;2022.38;1.51;1333.91
6-833-4-Чуни-Женские-Шампань;Тапочки домашние закрытые чуни;155314317;Тапочки;МЕХ ОРЕТЕКС;42-43;Центральный;Электросталь;Дефицит;2;1770;1;885;100;0,06;0,09;0,07;1;885;> 180 дней назад;3д 11ч;5д 18ч;0;0;885;22д 3ч;2.28;2022.38;1.51;1333.91
6-833-4-Чуни-Женские-Шампань;Тапочки домашние закрытые чуни;155314317;Тапочки;МЕХ ОРЕТЕКС;42-43;Центральный;Воронеж WB;Дефицит;1;652;0;0;0;0,06;0;0,03;1;885;> 180 дней назад;>999д;>999д;0;0;885;23д 23ч;2.28;2022.38;1.51;1333.91
6-833-4-Чуни-Женские-Шампань;Тапочки домашние закрытые чуни;155314317;Тапочки;МЕХ ОРЕТЕКС;42-43;Центральный;Котовск;Дефицит;1;932;0;0;0;0;0,09;0,05;1;885;> 180 дней назад;>999д;>999д;0;0;885;20д 10ч;2.28;2022.38;1.51;1333.91
6-833-4-Чуни-Женские-Шампань;Тапочки домашние закрытые чуни;155314317;Тапочки;МЕХ ОРЕТЕКС;42-43;Южный + Северо-Кавказский;Краснодар;Дефицит;1;932;0;0;0;0;0,09;0,05;1;885;> 180 дней назад;>999д;>999д;0;0;885;24д 15ч;2.28;2022.38;1.51;1333.91
6-833-4-Чуни-Женские-Шампань;Тапочки домашние закрытые чуни;155314317;Тапочки;МЕХ ОРЕТЕКС;42-43;Приволжский;Новосемейкино;Дефицит;1;932;0;0;0;0;0,09;0,05;0;0;> 180 дней назад;0ч;>999д;0;0;885;20д 9ч;2.28;2022.38;1.51;1333.91
6-833-4-Чуни-Женские-Шампань;Тапочки домашние закрытые чуни;155314317;Тапочки;МЕХ ОРЕТЕКС;42-43;Центральный;Тула;Дефицит;1;932;1;932;100;0,06;0;0,03;0;0;> 180 дней назад;0ч;2ч;0;0;885;28д 23ч;2.28;2022.38;1.51;1333.91
6-833-4-Чуни-Женские-Шампань;Тапочки домашние закрытые чуни;155314317;Тапочки;МЕХ ОРЕТЕКС;42-43;Центральный;Остальные;Дефицит;0;0;0;0;0;0;0;0;0;0;> 180 дней назад;0ч;0ч;5;0;885;Отсутствовал весь период;2.28;2022.38;1.51;1333.91
6-833-4-Чуни-Женские-Шампань;Тапочки домашние закрытые чуни;155314317;Тапочки;МЕХ ОРЕТЕКС;42-43;Приволжский;Сарапул WB;Дефицит;0;0;0;0;0;0;0;0;0;0;> 180 дней назад;0ч;0ч;0;0;885;Отсутствовал весь период;2.28;2022.38;1.51;1333.91
6-833-4-Чуни-Женские-Шампань;Тапочки домашние закрытые чуни;155314317;Тапочки;МЕХ ОРЕТЕКС;42-43;Уральский;Челябинск;Дефицит;0;0;0;0;0;0;0;0;0;0;> 180 дней назад;>999д;0ч;0;1;885;Отсутствовал весь период;2.28;2022.38;1.51;1333.91
6-833-4-Чуни-Женские-Шампань;Тапочки домашние закрытые чуни;155314317;Тапочки;МЕХ ОРЕТЕКС;40-41;Центральный;Электросталь;Дефицит;4;3262;4;3262;100;0,22;0;0,1;0;0;> 180 дней назад;0ч;11ч;0;0;885;28д 1ч;4.59;4060.8;4.23;3748.43
6-833-4-Чуни-Женские-Шампань;Тапочки домашние закрытые чуни;155314317;Тапочки;МЕХ ОРЕТЕКС;40-41;Уральский;Екатеринбург - Перспективная 14;Дефицит;3;1956;2;1304;67;0,17;0;0,08;0;0;> 180 дней назад;0ч;2д 3ч;0;0;885;28д 17ч;4.59;4060.8;4.23;3748.43
6-833-4-Чуни-Женские-Шампань;Тапочки домашние закрытые чуни;155314317;Тапочки;МЕХ ОРЕТЕКС;40-41;Центральный;Коледино;Дефицит;3;2516;3;2516;100;0,17;0;0,08;0;0;> 180 дней назад;0ч;2ч;0;0;885;28д 19ч;4.59;4060.8;4.23;3748.43
6-833-4-Чуни-Женские-Шампань;Тапочки домашние закрытые чуни;155314317;Тапочки;МЕХ ОРЕТЕКС;40-41;Центральный;Владимир WB;Дефицит;1;652;1;652;100;0,06;0;0,03;0;0;> 180 дней назад;0ч;10ч;0;0;885;28д 15ч;4.59;4060.8;4.23;3748.43
6-833-4-Чуни-Женские-Шампань;Тапочки домашние закрытые чуни;155314317;Тапочки;МЕХ ОРЕТЕКС;40-41;Центральный;Воронеж WB;Дефицит;1;652;1;652;100;0,06;0;0,03;0;0;> 180 дней назад;0ч;3ч;0;0;885;28д 21ч;4.59;4060.8;4.23;3748.43
6-833-4-Чуни-Женские-Шампань;Тапочки домашние закрытые чуни;155314317;Тапочки;МЕХ ОРЕТЕКС;40-41;Приволжский;Казань;Дефицит;1;652;1;652;100;0,06;0;0,03;0;0;> 180 дней назад;0ч;0ч;0;0;885;Отсутствовал весь период;4.59;4060.8;4.23;3748.43
6-833-4-Чуни-Женские-Шампань;Тапочки домашние закрытые чуни;155314317;Тапочки;МЕХ ОРЕТЕКС;40-41;Центральный;Остальные;Дефицит;0;0;0;0;0;0;0;0;0;0;> 180 дней назад;>999д;0ч;0;1;885;Отсутствовал весь период;4.59;4060.8;4.23;3748.43
6-833-4-Чуни-Женские-Шампань;Тапочки домашние закрытые чуни;155314317;Тапочки;МЕХ ОРЕТЕКС;40-41;Центральный;Тула;Дефицит;0;0;0;0;0;0;0;0;0;0;> 180 дней назад;0ч;0ч;0;0;885;Отсутствовал весь период;4.59;4060.8;4.23;3748.43
6-833-4-Чуни-Женские-Шампань;Тапочки домашние закрытые чуни;155314317;Тапочки;МЕХ ОРЕТЕКС;44-45;Центральный;Владимир WB;Дефицит;2;1913;1;932;100;0,06;0,09;0,07;28;24791;> 180 дней назад;276д 1ч;417д 3ч;0;0;885;9д 7ч;0.78;690.83;0.59;518.12
6-833-4-Чуни-Женские-Шампань;Тапочки домашние закрытые чуни;155314317;Тапочки;МЕХ ОРЕТЕКС;44-45;Уральский;Екатеринбург - Перспективная 14;Дефицит;1;885;0;0;0;0;0,09;0,05;29;25677;> 180 дней назад;>999д;>999д;0;0;885;18д 0ч;0.78;690.83;0.59;518.12
6-833-4-Чуни-Женские-Шампань;Тапочки домашние закрытые чуни;155314317;Тапочки;МЕХ ОРЕТЕКС;44-45;Центральный;Коледино;Дефицит;1;652;1;652;100;0,06;0;0,03;0;0;> 180 дней назад;0ч;22д 20ч;0;0;885;27д 14ч;0.78;690.83;0.59;518.12
6-833-4-Чуни-Женские-Шампань;Тапочки домашние закрытые чуни;155314317;Тапочки;МЕХ ОРЕТЕКС;44-45;Приволжский;Новосемейкино;Дефицит;1;652;1;652;100;0,06;0;0,03;0;0;> 180 дней назад;0ч;16д 4ч;0;0;885;27д 21ч;0.78;690.83;0.59;518.12
6-833-4-Чуни-Женские-Шампань;Тапочки домашние закрытые чуни;155314317;Тапочки;МЕХ ОРЕТЕКС;44-45;Приволжский;Сарапул WB;Дефицит;1;652;0;0;0;0,06;0;0,03;30;27960;> 180 дней назад;>999д;>999д;0;0;885;17д 11ч;0.78;690.83;0.59;518.12
6-833-4-Чуни-Женские-Шампань;Тапочки домашние закрытые чуни;155314317;Тапочки;МЕХ ОРЕТЕКС;44-45;Центральный;Воронеж WB;Дефицит;0;0;0;0;0;0;0;0;0;0;> 180 дней назад;0ч;0ч;0;0;885;Отсутствовал весь период;0.78;690.83;0.59;518.12
6-833-4-Чуни-Женские-Шампань;Тапочки домашние закрытые чуни;155314317;Тапочки;МЕХ ОРЕТЕКС;44-45;Приволжский;Казань;Дефицит;0;0;0;0;0;0;0;0;0;0;> 180 дней назад;0ч;0ч;0;0;885;Отсутствовал весь период;0.78;690.83;0.59;518.12
6-833-4-Чуни-Женские-Шампань;Тапочки домашние закрытые чуни;155314317;Тапочки;МЕХ ОРЕТЕКС;44-45;Южный + Северо-Кавказский;Краснодар;Дефицит;0;0;0;0;0;0;0;0;0;0;> 180 дней назад;0ч;0ч;0;0;885;Отсутствовал весь период;0.78;690.83;0.59;518.12
6-833-4-Чуни-Женские-Шампань;Тапочки домашние закрытые чуни;155314317;Тапочки;МЕХ ОРЕТЕКС;44-45;Дальневосточный + Сибирский;Новосибирск;Дефицит;0;0;0;0;0;0;0;0;0;0;> 180 дней назад;0ч;0ч;0;0;885;Отсутствовал весь период;0.78;690.83;0.59;518.12
6-833-4-Чуни-Женские-Шампань;Тапочки домашние закрытые чуни;155314317;Тапочки;МЕХ ОРЕТЕКС;44-45;Центральный;Остальные;Дефицит;0;0;0;0;0;0;0;0;0;0;> 180 дней назад;0ч;0ч;2;0;885;Отсутствовал весь период;0.78;690.83;0.59;518.12
6-833-4-Чуни-Женские-Шампань;Тапочки домашние закрытые чуни;155314317;Тапочки;МЕХ ОРЕТЕКС;44-45;Центральный;Рязань (Тюшевское);Дефицит;0;0;0;0;0;0;0;0;1;932;> 180 дней назад;>999д;>999д;0;0;885;10д 1ч;0.78;690.83;0.59;518.12
6-833-4-Чуни-Женские-Шампань;Тапочки домашние закрытые чуни;155314317;Тапочки;МЕХ ОРЕТЕКС;44-45;Центральный;Электросталь;Дефицит;0;0;0;0;0;0;0;0;0;0;> 180 дней назад;0ч;0ч;0;0;885;Отсутствовал весь период;0.78;690.83;0.59;518.12
6-833-4-Чуни-Женские-Шампань;Тапочки домашние закрытые чуни;155314317;Тапочки;МЕХ ОРЕТЕКС;36-37;Уральский;Тюмень;Дефицит;0;0;0;0;0;0;0;0;0;0;> 180 дней назад;>999д;0ч;0;1;885;Отсутствовал весь период;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
6-1015-H208. Тапочки открытые. Крест. Коричневые ;Тапочки домашние открытые для дома;414276015;Тапочки;Мех ОРЕТЕКС;38-39;Центральный;Владимир WB;Дефицит;82;63247;57;43963;84;2,56;3,27;2,94;43;31427;> 180 дней назад;18д 14ч;28д 15ч;3;1;731;0ч;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
